clave_entidad,clave_actividad_economica,anio_censal,UE,A111A,H001A
21,8114,2014,5363,320.429,7552
21,8121,2014,9085,683.904,12232
21,8122,2014,1472,282.945,3208
21,8123,2014,248,132.431,824
21,8124,2014,659,141.7,1493
21,8129,2014,265,43.919,552
21,8131,2014,392,128.755,1934
21,8132,2014,316,102.473,1689
22,1141,2014,10,0.494,68
22,2122,2014,5,1036.322,1312
22,2123,2014,196,277.639,1124
22,2361,2014,91,1279.859,4071
22,2362,2014,85,2651.245,3835
22,2371,2014,14,296.523,670
22,2372,2014,45,994.692,2312
22,2373,2014,22,707.978,1159
22,2379,2014,5,92.721,125
22,2381,2014,16,73.469,218
22,2382,2014,79,252.402,886
22,2383,2014,33,37.392,189
22,2389,2014,8,61.09,122
22,3111,2014,22,10516.921,3064
22,3112,2014,15,13361.883,2189
22,3113,2014,19,22.691,128
22,3115,2014,239,6684.57,3552
22,3116,2014,17,150.773,429
22,3118,2014,1666,1140.237,5064
22,3119,2014,37,3978.209,1910
22,3121,2014,116,5437.315,2099
22,3131,2014,54,28.603,217
22,3132,2014,4,1966.132,2254
22,3133,2014,3,6.335,39
22,3141,2014,22,457.76,496
22,3149,2014,124,103.325,417
22,3151,2014,20,1377.458,2940
22,3152,2014,187,1729.24,5180
22,3159,2014,27,5.638,60
22,3162,2014,7,16.024,134
22,3169,2014,14,2.565,29
22,3219,2014,683,686.585,2046
22,3221,2014,3,8604.636,2087
22,3222,2014,66,9038.53,2353
22,3231,2014,441,5530.087,5737
22,3241,2014,9,2148.246,566
22,3251,2014,11,1969.604,277
22,3252,2014,8,12591.995,1623
22,3253,2014,7,2107.479,538
22,3254,2014,22,1441.983,2771
22,3255,2014,15,4496.522,973
22,3256,2014,30,2799.472,2174
22,3259,2014,23,818.517,800
22,3261,2014,156,10278.446,12756
22,3262,2014,20,2926.416,2050
22,3271,2014,165,696.938,905
22,3272,2014,25,3413.329,2222
22,3273,2014,69,1001.376,840
22,3274,2014,9,465.331,294
22,3279,2014,56,45.575,197
22,3312,2014,7,346.706,233
22,3315,2014,5,775.921,790
22,3321,2014,15,2097.164,1492
22,3322,2014,18,1010.696,870
22,3323,2014,836,2341.301,4395
22,3324,2014,12,1836.261,821
22,3325,2014,6,1196.648,1028
22,3326,2014,15,1925.413,862
22,3327,2014,400,955.813,3099
22,3328,2014,35,577.783,1155
22,3329,2014,29,2823.548,1377
22,3331,2014,9,3798.728,1212
22,3332,2014,21,200.197,378
22,3333,2014,6,1048.738,342
22,3334,2014,9,3877.31,2245
22,3335,2014,15,507.627,541
22,3336,2014,3,155.017,248
22,3339,2014,32,1823.789,2212
22,3342,2014,5,2190.302,1117
22,3344,2014,14,1612.07,3770
22,3351,2014,19,506.474,529
22,3352,2014,16,17096.458,13689
22,3353,2014,11,2039.169,1371
22,3359,2014,12,4538.424,1246
22,3362,2014,13,378.443,670
22,3363,2014,87,50023.765,32462
22,3364,2014,14,2137.013,4362
22,3371,2014,351,365.359,1315
22,3372,2014,14,46.452,156
22,3379,2014,10,10.198,50
22,3391,2014,24,183.662,505
22,3399,2014,168,573.956,1981
22,4311,2014,373,3681.397,6162
22,4312,2014,55,2493,3058
22,4321,2014,67,223.738,466
22,4331,2014,29,79.862,300
22,4332,2014,30,44.993,234
22,4333,2014,13,6.887,30
22,4334,2014,44,164.159,523
22,4335,2014,15,234.09,277
22,4341,2014,257,602.358,1152
22,4342,2014,1008,4264.78,8841
22,4343,2014,226,548.219,1090
22,4351,2014,64,313.62,565
22,4352,2014,125,985.355,1577
22,4353,2014,214,535.054,1922
22,4354,2014,277,1253.512,2329
22,4361,2014,38,486.273,872
22,4371,2014,5,14.147,46
22,4611,2014,11919,2202.947,23302
22,4612,2014,510,345.348,1918
22,4621,2014,742,3886.594,7594
22,4622,2014,31,1498.123,2768
22,4631,2014,434,129.619,1240
22,4632,2014,3060,875.233,5985
22,4633,2014,591,254.055,1793
22,4641,2014,1352,900.684,4413
22,4651,2014,485,165.722,1071
22,4652,2014,664,193.391,1471
22,4653,2014,2128,302.645,4050
22,4659,2014,1804,173.996,3609
22,4661,2014,678,592.415,2121
22,4662,2014,615,268.268,1766
22,4663,2014,618,205.116,1528
22,4664,2014,671,23.786,933
22,4671,2014,2162,1415.162,6752
22,4681,2014,154,1349.625,2861
22,4682,2014,820,678.237,4159
22,4683,2014,25,8.575,137
22,4684,2014,399,1580.303,5708
22,4691,2014,16,16.779,51
22,4841,2014,97,2379.114,4096
22,4842,2014,58,1559.457,2001
22,4851,2014,29,320.317,1543
22,4852,2014,4,156.3,673
22,4855,2014,8,31.001,146
22,4884,2014,49,2180.549,911
22,4885,2014,66,215.936,863
22,4931,2014,19,351.459,793
22,5111,2014,24,148.551,417
22,5151,2014,15,195.074,313
22,5171,2014,12,2888.567,3324
22,5179,2014,70,155.943,281
22,5182,2014,11,127.75,320
22,5191,2014,16,7.521,89
22,5223,2014,201,1689.139,1947
22,5224,2014,164,297.365,897
22,5311,2014,364,139.854,845
22,5312,2014,260,1016.615,1652
22,5313,2014,134,622.279,1250
22,5411,2014,606,340.324,2623
22,5412,2014,400,359.754,2685
22,5413,2014,197,1691.054,3209
22,5414,2014,84,92.811,372
22,5415,2014,114,1562.396,3388
22,5416,2014,147,830.862,2316
22,5417,2014,5,36.149,71
22,5418,2014,138,190.387,806
22,5419,2014,332,131.631,770
22,5511,2014,3,938.033,317
22,5611,2014,77,396.777,909
22,5612,2014,22,54.233,385
22,5613,2014,134,1755.242,11695
22,5614,2014,1093,463.889,5340
22,5615,2014,160,132.214,501
22,5616,2014,98,1048.732,5490
22,5617,2014,62,161.253,1248
22,5619,2014,39,170.182,759
22,5621,2014,14,193.302,448
22,6111,2014,482,1784.062,10643
22,6112,2014,4,6.359,54
22,6113,2014,62,1212.411,4078
22,6114,2014,27,15.564,135
22,6115,2014,55,28.553,302
22,6116,2014,408,245.355,1989
22,6117,2014,5,6.892,37
22,6211,2014,1148,433.891,2329
22,6212,2014,962,242.504,1777
22,6213,2014,431,108.869,885
22,6214,2014,8,25.779,296
22,6215,2014,200,219.915,786
22,6219,2014,14,34.589,100
22,6221,2014,30,676.079,1448
22,6223,2014,20,191.38,482
22,6232,2014,6,1.552,29
22,6233,2014,11,13.724,175
22,6239,2014,39,40.281,475
22,6241,2014,206,12.002,809
22,6242,2014,13,17.111,133
22,6243,2014,6,2.124,18
22,6244,2014,212,267.106,2086
22,7111,2014,22,13.424,303
22,7113,2014,23,16.674,156
22,7121,2014,9,2.439,23
22,7131,2014,227,30.958,353
22,7132,2014,61,286.311,757
22,7139,2014,376,420.172,2097
22,7211,2014,255,1485.949,4906
22,7212,2014,6,2.352,36
22,7213,2014,50,23.412,238
22,7223,2014,36,302.304,1496
22,7224,2014,230,202.759,1267
22,7225,2014,8148,4742.487,26898
22,8111,2014,3158,1226.13,8144
22,8112,2014,338,127.352,764
22,8113,2014,324,769.903,2278
22,8114,2014,1371,204.504,2291
22,8121,2014,2803,351.094,4140
22,8122,2014,559,142.549,1155
22,8123,2014,47,57.64,230
22,8124,2014,206,44.367,528
22,8129,2014,96,28.36,257
22,8131,2014,161,76.763,822
22,8132,2014,129,107.987,791
23,1125,2014,3,0.076,16
23,1141,2014,98,122.994,1806
23,1152,2014,4,15.96,137
23,2123,2014,4,720.595,345
23,2221,2014,10,2865.244,1690
23,2361,2014,52,830.588,1766
23,2362,2014,68,621.69,2437
23,2372,2014,15,450.771,1030
23,2373,2014,16,432.397,708
23,2381,2014,5,13.49,88
23,2382,2014,33,124.384,307
23,2383,2014,8,36.244,131
23,2389,2014,10,89.53,198
23,3113,2014,7,1009.994,570
23,3114,2014,4,125.626,47
23,3115,2014,62,44.019,205
23,3116,2014,33,270.268,402
23,3118,2014,982,735.892,2941
23,3119,2014,18,14.044,153
23,3121,2014,147,1654.464,2176
23,3122,2014,5,24.481,47
23,3141,2014,8,3.049,22
23,3149,2014,44,24.439,163
23,3152,2014,197,47.428,419
23,3219,2014,171,55.109,470
23,3222,2014,26,1.126,39
23,3231,2014,193,336.477,1315
23,3256,2014,10,18.518,83
23,3259,2014,3,6.966,50
23,3261,2014,12,63.706,206
23,3271,2014,8,21.54,27
23,3272,2014,9,283.982,306
23,3273,2014,48,934.329,1004
23,3274,2014,6,7.937,48
23,3279,2014,10,21.42,92
23,3323,2014,581,230.526,1341
23,3327,2014,35,38.842,129
23,3353,2014,3,9.105,30
23,3371,2014,273,128.283,796
23,3372,2014,4,7.552,32
23,3379,2014,3,9.97,14
23,3391,2014,3,0.987,8
23,3399,2014,87,37.485,279
23,4311,2014,235,2968.916,5353
23,4312,2014,56,883.658,2795
23,4321,2014,42,170.964,233
23,4331,2014,12,15.246,133
23,4332,2014,42,75.987,220
23,4333,2014,16,16.953,112
23,4334,2014,30,46.152,238
23,4335,2014,14,20.45,60
23,4341,2014,63,25.802,155
23,4342,2014,439,1112.123,3199
23,4343,2014,157,125.503,406
23,4351,2014,17,11.606,52
23,4352,2014,23,78.487,201
23,4353,2014,86,272.015,606
23,4354,2014,100,603.932,1656
23,4611,2014,7075,1578.157,14190
23,4612,2014,1077,539.777,2240
23,4621,2014,1687,5418.999,16020
23,4622,2014,48,1943.696,4398
23,4631,2014,129,115.28,1285
23,4632,2014,1531,1183.413,4812
23,4633,2014,420,282.159,1351
23,4641,2014,874,1198.943,4375
23,4651,2014,633,1489.532,4054
23,4652,2014,331,331.246,1293
23,4653,2014,726,262.734,1963
23,4659,2014,1780,825.286,5002
23,4661,2014,283,506.821,1715
23,4662,2014,371,335.945,1419
23,4663,2014,230,97.92,724
23,4664,2014,181,11.813,272
23,4671,2014,954,1214.742,4572
23,4681,2014,76,1253.18,1844
23,4682,2014,429,422.641,2214
23,4683,2014,81,119.828,395
23,4684,2014,221,1455.148,2651
23,4691,2014,16,6.332,73
23,4841,2014,9,60.491,216
23,4842,2014,14,251.357,987
23,4851,2014,10,1655.144,6746
23,4855,2014,13,89.136,291
23,4871,2014,11,52.235,461
23,4872,2014,4,30.57,263
23,4883,2014,15,137.856,390
23,4884,2014,27,34.449,179
23,4885,2014,27,190.699,274
23,4921,2014,7,5.888,38
23,4931,2014,25,49.22,157
23,5121,2014,18,796.57,886
23,5122,2014,4,0.172,8
23,5151,2014,24,129.501,536
23,5171,2014,13,80.714,280
23,5179,2014,40,74.452,236
23,5182,2014,3,4.341,19
23,5191,2014,8,7.722,62
23,5223,2014,46,241.642,313
23,5224,2014,245,235.596,973
23,5242,2014,57,32.387,189
23,5311,2014,283,212.522,834
23,5312,2014,229,747.432,1477
23,5313,2014,207,1548.631,3099
23,5321,2014,240,1104.126,1499
23,5322,2014,337,274.175,1082
23,5323,2014,4,375.866,179
23,5324,2014,88,161.808,584
23,5411,2014,326,317.53,1777
23,5412,2014,270,376.851,2664
23,5413,2014,61,84.691,327
23,5414,2014,33,53.962,180
23,5416,2014,103,1066.141,2550
23,5418,2014,113,456.906,1036
23,5419,2014,227,139.516,693
23,5511,2014,3,963.746,699
23,5611,2014,70,327.986,778
23,5612,2014,14,23.303,131
23,5613,2014,76,2855.424,24656
23,5614,2014,733,557.787,1902
23,5615,2014,362,4566.351,7332
23,5616,2014,95,1209.53,5520
23,5617,2014,42,135.643,1108
23,5619,2014,22,46.539,274
23,5621,2014,23,359.298,559
23,6111,2014,245,1009.016,5813
23,6113,2014,43,533.491,2661
23,6114,2014,9,44.761,130
23,6115,2014,24,9.318,112
23,6116,2014,243,116.091,1055
23,6211,2014,457,212.479,921
23,6212,2014,361,129.411,697
23,6213,2014,155,98.208,504
23,6215,2014,143,144.438,469
23,6219,2014,11,27.946,345
23,6221,2014,17,398.007,695
23,6223,2014,11,288.924,572
23,6233,2014,3,1.418,24
23,6239,2014,9,1.501,65
23,6241,2014,241,7.955,1017
23,6242,2014,10,1.408,78
23,6244,2014,155,93.691,1049
23,7113,2014,12,12.625,108
23,7115,2014,13,14.546,36
23,7121,2014,33,981.897,1535
23,7131,2014,89,2309.457,3975
23,7132,2014,96,501.698,857
23,7139,2014,373,803.882,3038
23,7211,2014,845,31708.738,74529
23,7223,2014,19,277.029,604
23,7224,2014,345,940.427,3862
23,7225,2014,6189,6508.133,30800
23,8111,2014,2195,631.981,5593
23,8112,2014,227,58.724,445
23,8113,2014,112,140.2,435
23,8114,2014,1135,161.726,1896
23,8121,2014,1570,337.293,2974
23,8122,2014,755,293.247,2319
23,8123,2014,21,27.321,135
23,8124,2014,111,166.407,316
23,8129,2014,59,15.138,119
23,8131,2014,208,135.679,1261
23,8132,2014,136,95.504,907
24,1125,2014,23,10.488,103
24,1141,2014,56,8.721,266
24,2361,2014,118,2086.17,6102
24,2362,2014,99,1206.728,3022
24,2371,2014,23,350.42,529
24,2372,2014,45,267.151,870
24,2373,2014,49,1575.192,2190
24,2379,2014,8,100.701,454
24,2381,2014,14,29.26,136
24,2382,2014,72,163.045,655
24,2383,2014,15,9.157,88
24,2389,2014,13,107.247,252
24,3111,2014,9,3048.174,898
24,3112,2014,8,1017.657,577
24,3113,2014,77,8747.426,5586
24,3114,2014,18,1774.591,1839
24,3115,2014,281,1120.363,1757
24,3116,2014,90,1705.477,2278
24,3118,2014,2632,4278.132,9429
24,3119,2014,104,4159.947,1033
24,3121,2014,488,2923.77,3154
24,3131,2014,27,6.727,91
24,3132,2014,8,2230.958,747
24,3133,2014,5,96.403,192
24,3141,2014,18,19.797,85
24,3149,2014,102,907.252,1805
24,3151,2014,12,1.041,16
24,3152,2014,313,471.613,2725
24,3159,2014,16,3.023,41
24,3161,2014,5,5.688,33
24,3162,2014,20,88.53,191
24,3169,2014,32,26.088,104
24,3211,2014,3,27.463,42
24,3219,2014,474,211.086,1305
24,3221,2014,4,1673.401,936
24,3222,2014,84,6102.649,2731
24,3231,2014,426,1279.336,1740
24,3251,2014,8,308.862,251
24,3252,2014,4,2200.525,492
24,3253,2014,4,3324.719,135
24,3254,2014,5,22.936,52
24,3255,2014,13,77.399,209
24,3256,2014,50,987.246,896
24,3259,2014,13,180.696,235
24,3261,2014,55,3182.567,3459
24,3262,2014,14,7679.135,2838
24,3271,2014,234,1934.365,1753
24,3272,2014,17,4291.94,1869
24,3273,2014,239,6322.551,1633
24,3274,2014,11,405.841,381
24,3279,2014,68,168.16,641
24,3312,2014,22,17691.355,4093
24,3314,2014,9,6818.711,1715
24,3315,2014,11,1540.774,1149
24,3321,2014,5,56.775,163
24,3322,2014,7,0.905,15
24,3323,2014,1314,1426.416,4251
24,3324,2014,13,573.634,660
24,3325,2014,3,3.129,27
24,3326,2014,11,421.269,317
24,3327,2014,350,940.301,2707
24,3328,2014,19,3088.762,846
24,3329,2014,27,280.354,551
24,3331,2014,4,335.449,433
24,3332,2014,13,1042.496,849
24,3333,2014,7,458.38,1060
24,3334,2014,4,94.422,363
24,3335,2014,3,43.59,38
24,3336,2014,4,2529.522,2382
24,3339,2014,16,1365.112,677
24,3352,2014,6,9066.344,5168
24,3359,2014,10,11543.57,3617
24,3362,2014,14,114.625,1274
24,3363,2014,45,32280.731,27235
24,3369,2014,4,693.431,375
24,3371,2014,637,904.341,2275
24,3372,2014,27,28.385,149
24,3379,2014,19,16.53,82
24,3391,2014,53,108.976,775
24,3399,2014,180,1241.31,1190
24,4311,2014,504,3568.149,7773
24,4312,2014,103,2573.413,3928
24,4321,2014,76,131.276,264
24,4331,2014,22,12.201,150
24,4332,2014,33,37.342,182
24,4333,2014,10,149.843,159
24,4334,2014,65,57.75,288
24,4335,2014,19,21.6,126
24,4341,2014,423,224.922,997
24,4342,2014,929,3008.68,7263
24,4343,2014,310,388.283,1514
24,4351,2014,43,76.418,333
24,4352,2014,53,496.562,637
24,4353,2014,132,270.075,963
24,4354,2014,158,612.438,1649
24,4611,2014,17373,2533.018,33744
24,4612,2014,1621,294.077,2491
24,4621,2014,646,3093.787,7795
24,4622,2014,44,1237.487,3477
24,4631,2014,494,112.953,1419
24,4632,2014,3659,603.718,6732
24,4633,2014,848,292.482,2267
24,4641,2014,1374,879.709,4684
24,4651,2014,517,120.918,1032
24,4652,2014,611,251.608,1416
24,4653,2014,2701,405.225,4924
24,4659,2014,1697,119.098,2765
24,4661,2014,724,444.563,2467
24,4662,2014,705,376.965,1996
24,4663,2014,709,119.8,1493
24,4664,2014,1207,29.391,1563
24,4671,2014,2012,1045.988,5912
24,4681,2014,160,932.438,2568
24,4682,2014,943,1131.439,3865
24,4683,2014,75,90.183,367
24,4684,2014,588,1794.365,5016
24,4691,2014,15,4.914,33
24,4832,2014,25,39.389,222
24,4841,2014,94,1801.342,2551
24,4842,2014,55,1194.309,1483
24,4851,2014,31,484.11,1789
24,4852,2014,26,3234.633,1813
24,4854,2014,8,91.997,250
24,4855,2014,10,106.392,346
24,4871,2014,5,6.909,29
24,4872,2014,50,6.508,54
24,4881,2014,6,241.53,193
24,4882,2014,3,969.885,289
24,4884,2014,40,125.04,534
24,4885,2014,35,182.458,723
24,4931,2014,33,77.64,414
24,5111,2014,26,198.942,654
24,5151,2014,32,180.129,436
24,5171,2014,26,129.348,419
24,5179,2014,62,106.67,262
24,5182,2014,4,10.252,33
24,5191,2014,14,8.909,74
24,5224,2014,176,269.417,1001
24,5231,2014,39,56.38,82
24,5311,2014,828,358.788,2017
24,5312,2014,253,400.364,1345
24,5313,2014,61,89.085,353
24,5411,2014,798,305.379,2785
24,5412,2014,453,353.164,2707
24,5413,2014,111,158.714,923
24,5414,2014,45,17.922,109
24,5415,2014,32,126.651,407
24,5416,2014,108,131.427,1158
24,5417,2014,5,12.297,65
24,5418,2014,130,85.765,511
24,5419,2014,335,79.43,729
24,5611,2014,67,244.619,987
24,5612,2014,6,29.188,82
24,5613,2014,74,2210.267,9286
24,5614,2014,1518,194.347,2872
24,5615,2014,174,117.551,491
24,5616,2014,76,975.571,5219
24,5617,2014,55,187.282,2140
24,5619,2014,28,175.336,894
24,5621,2014,15,106.818,335
24,6111,2014,499,1048.466,9055
24,6112,2014,9,11.112,86
24,6113,2014,55,1387.827,4095
24,6114,2014,40,175.599,294
24,6115,2014,61,30.197,366
24,6116,2014,329,118.226,1362
24,6117,2014,5,1.054,16
24,6211,2014,1376,411.523,2796
24,6212,2014,1268,220.156,2063
24,6213,2014,363,62.629,777
24,6214,2014,9,15.768,51
24,6215,2014,254,162.505,836
24,6219,2014,14,15.324,204
24,6223,2014,17,483.127,1348
24,6239,2014,35,4.878,267
24,6241,2014,265,16.534,1133
24,6242,2014,15,4.112,92
24,6243,2014,6,8.534,20
24,6244,2014,224,240.411,2128
24,7111,2014,51,10.781,352
24,7113,2014,23,11.881,134
24,7115,2014,23,0.951,29
24,7121,2014,10,8.512,35
24,7131,2014,239,20.279,386
24,7132,2014,70,182.177,367
24,7139,2014,575,453.644,2677
24,7211,2014,377,946.363,4311
24,7223,2014,45,332.895,2067
24,7224,2014,966,402.284,2657
24,7225,2014,10039,3600.6,27373
24,8111,2014,4580,1101.23,9833
24,8112,2014,491,103.524,834
24,8113,2014,382,744.9,2298
24,8114,2014,1985,212.646,2882
24,8121,2014,3487,312.656,4618
24,8122,2014,633,131.246,1190
24,8123,2014,123,168.629,804
24,8124,2014,306,5520.496,650
24,8129,2014,161,39.394,366
24,8131,2014,338,118.779,1758
24,8132,2014,150,79.423,944
25,1125,2014,348,936.495,4412
25,1141,2014,1872,5057.846,21884
25,1151,2014,74,131.805,1411
25,1152,2014,3,0.086,4
25,2122,2014,13,1559.144,1340
25,2123,2014,42,249.278,787
25,2221,2014,18,2106.309,4260
25,2361,2014,80,2716.914,5009
25,2362,2014,146,4013.112,5882
25,2371,2014,52,577.314,1274
25,2372,2014,52,508.022,1616
25,2373,2014,32,1383.081,2175
25,2379,2014,10,420.995,318
25,2381,2014,25,267.735,589
25,2382,2014,98,125.623,593
25,2383,2014,44,47.704,317
25,2389,2014,9,59.912,361
25,3111,2014,10,1439.769,413
25,3112,2014,14,1991.132,906
25,3113,2014,24,1221.569,1152
25,3114,2014,41,3262.075,2306
25,3115,2014,256,916.383,1706
25,3116,2014,104,8463.935,4292
25,3117,2014,33,5541.025,3731
25,3118,2014,2741,2927.25,9211
25,3119,2014,95,1838.508,1852
25,3121,2014,1019,4362.243,6093
25,3141,2014,12,4.803,30
25,3149,2014,65,56.051,268
25,3151,2014,3,0.019,5
25,3152,2014,411,266.211,1719
25,3159,2014,11,1.246,12
25,3161,2014,3,0.637,9
25,3162,2014,34,4.867,61
25,3169,2014,18,3.317,36
25,3221,2014,5,91.198,307
25,3222,2014,77,2091.855,930
25,3231,2014,347,783.528,2364
25,3241,2014,3,152.316,603
25,3251,2014,3,112.358,59
25,3253,2014,37,787.963,463
25,3254,2014,5,140.779,56
25,3255,2014,9,11.551,62
25,3256,2014,15,32.502,110
25,3259,2014,9,20.129,43
25,3261,2014,46,854.79,825
25,3262,2014,9,17.041,70
25,3271,2014,212,94.355,690
25,3272,2014,13,24.686,76
25,3273,2014,150,1380.791,1544
25,3274,2014,49,53.119,138
25,3279,2014,75,57.753,328
25,3315,2014,4,69.413,123
25,3323,2014,1501,1039.115,3840
25,3324,2014,5,1799.961,1060
25,3326,2014,6,10.067,44
25,3327,2014,177,138.799,606
25,3328,2014,5,2.526,17
25,3329,2014,21,432.598,540
25,3331,2014,22,284.474,497
25,3332,2014,10,23.75,103
25,3334,2014,6,342.405,78
25,3339,2014,8,140.114,754
25,3353,2014,4,60.161,449
25,3362,2014,24,43.962,195
25,3363,2014,11,820.804,7305
25,3371,2014,540,274.207,1627
25,3372,2014,24,95.848,343
25,3379,2014,12,48.207,133
25,3391,2014,60,22.074,133
25,3399,2014,165,135.127,684
25,4311,2014,644,8094.365,13431
25,4312,2014,83,1434.214,3319
25,4321,2014,68,99.078,350
25,4331,2014,47,733.844,841
25,4332,2014,41,14.063,139
25,4333,2014,23,19.586,105
25,4334,2014,64,103.319,347
25,4335,2014,39,48.074,240
25,4341,2014,604,1696.244,3862
25,4342,2014,990,3534.884,8393
25,4343,2014,309,223.23,935
25,4351,2014,166,794.87,1886
25,4352,2014,53,300.118,605
25,4353,2014,191,285.058,1094
25,4354,2014,167,413.569,954
25,4361,2014,45,449.337,774
25,4371,2014,8,160.878,44
25,4611,2014,16996,3062.624,32771
25,4612,2014,1980,1015.518,3343
25,4621,2014,1395,5216.895,20652
25,4622,2014,107,2703.216,8605
25,4631,2014,310,197.836,1678
25,4632,2014,3462,1141.365,8033
25,4633,2014,769,720.563,3583
25,4641,2014,1699,1259.19,7190
25,4651,2014,536,254.3,1744
25,4652,2014,433,155.936,1047
25,4653,2014,1638,353.746,3746
25,4659,2014,1085,158.324,2171
25,4661,2014,650,659.853,3449
25,4662,2014,724,449.972,2803
25,4663,2014,603,189.708,1745
25,4664,2014,374,20.026,567
25,4671,2014,1804,2069.269,7951
25,4681,2014,153,1471.758,3556
25,4682,2014,1228,1004.757,5447
25,4683,2014,102,71.548,406
25,4684,2014,851,2858.496,9446
25,4691,2014,34,88.288,321
25,4841,2014,66,2038.508,7484
25,4842,2014,69,1830.46,4559
25,4851,2014,51,1656.768,5483
25,4852,2014,31,573.404,1526
25,4854,2014,26,209.813,1517
25,4855,2014,10,46.52,242
25,4871,2014,4,27.542,71
25,4872,2014,7,13.901,92
25,4881,2014,12,116.632,391
25,4883,2014,21,358.363,456
25,4884,2014,54,125.748,476
25,4885,2014,29,81.347,529
25,4931,2014,27,157.884,724
25,5111,2014,24,444.555,1190
25,5121,2014,26,787.73,696
25,5122,2014,3,0.657,5
25,5151,2014,44,277.269,904
25,5171,2014,8,71.779,307
25,5179,2014,84,152.972,304
25,5182,2014,9,20.42,48
25,5191,2014,3,3.848,19
25,5223,2014,81,421.39,477
25,5224,2014,536,451.988,1800
25,5231,2014,89,92.602,191
25,5241,2014,41,112.657,169
25,5242,2014,159,140.152,773
25,5311,2014,704,232.702,1707
25,5312,2014,220,1113.777,1301
25,5313,2014,135,325.1,710
25,5321,2014,43,207.196,389
25,5322,2014,429,150.48,1066
25,5323,2014,3,2.641,22
25,5324,2014,223,140.161,722
25,5331,2014,3,21.152,206
25,5411,2014,607,396.228,2621
25,5412,2014,574,490.478,3635
25,5413,2014,138,166.637,838
25,5414,2014,50,33.104,245
25,5415,2014,76,142.489,707
25,5416,2014,121,201.482,1228
25,5417,2014,3,3.85,62
25,5418,2014,176,196.806,783
25,5419,2014,359,100.55,778
25,5511,2014,11,6036.576,2332
25,5611,2014,86,128.392,673
25,5612,2014,16,19.888,294
25,5613,2014,74,807.076,7524
25,5614,2014,1193,189.919,2410
25,5615,2014,102,130.283,456
25,5616,2014,96,925.423,5361
25,5617,2014,90,203.012,1735
25,5619,2014,58,33.108,357
25,5621,2014,15,135.476,387
25,6111,2014,375,1618.674,10576
25,6112,2014,13,10.888,74
25,6113,2014,61,1034.986,4233
25,6114,2014,24,27.123,202
25,6115,2014,46,26.514,386
25,6116,2014,357,122.086,1395
25,6117,2014,7,2.786,32
25,6211,2014,1732,495.952,3140
25,6212,2014,1401,272.141,2056
25,6213,2014,428,141.39,1066
25,6215,2014,402,286.912,1788
25,6219,2014,25,11.88,252
25,6221,2014,34,320.844,2003
25,6222,2014,3,20.278,122
25,6223,2014,18,276.14,924
25,6233,2014,7,10.574,102
25,6239,2014,20,4.641,121
25,6241,2014,508,30.763,2110
25,6242,2014,26,17.476,292
25,6243,2014,8,4.025,76
25,6244,2014,338,335.594,3130
25,7111,2014,161,97.372,1824
25,7112,2014,7,22.693,91
25,7113,2014,31,81.052,217
25,7114,2014,4,41.166,126
25,7115,2014,11,2.064,25
25,7121,2014,8,0.761,14
25,7131,2014,186,50.485,439
25,7132,2014,157,912.898,1660
25,7139,2014,579,292.22,2322
25,7211,2014,454,2637.454,11496
25,7212,2014,16,3.005,53
25,7213,2014,64,178.621,390
25,7223,2014,21,15.821,158
25,7224,2014,362,473.222,2581
25,7225,2014,9791,5998.001,36805
25,8111,2014,6475,1734.2,15048
25,8112,2014,558,129.622,1022
25,8113,2014,567,393.926,1749
25,8114,2014,2194,306.852,3639
25,8121,2014,4413,517.344,6370
25,8122,2014,602,113.353,1292
25,8123,2014,127,245.151,1310
25,8124,2014,351,78.193,545
25,8129,2014,122,60.236,405
25,8131,2014,412,1044.351,2446
25,8132,2014,194,167.307,1256
26,1125,2014,84,1415.123,5519
26,1141,2014,574,1752.65,12203
26,1151,2014,73,97.885,485
26,1152,2014,8,5.563,31
26,2121,2014,5,84.82,59
26,2122,2014,28,46891.144,14709
26,2123,2014,47,525.035,827
26,2131,2014,44,2213.934,2467
26,2221,2014,72,2322.239,3632
26,2361,2014,145,2346.503,7748
26,2362,2014,166,2053.816,6963
26,2371,2014,33,451.901,1333
26,2372,2014,63,1497.821,2998
26,2373,2014,47,1438.242,2446
26,2379,2014,9,422.288,408
26,2381,2014,27,58.979,368
26,2382,2014,140,514.786,1831
26,2383,2014,45,57.713,221
26,2389,2014,28,1845.404,1798
26,3111,2014,15,4812.259,825
26,3112,2014,22,2860.598,1115
26,3113,2014,36,44.807,227
26,3114,2014,34,374.156,842
26,3115,2014,271,1307.804,1702
26,3116,2014,158,13455.06,8617
26,3117,2014,45,2613.382,3996
26,3118,2014,3685,4431.723,12333
26,3119,2014,91,8069.021,2082
26,3121,2014,894,9350.926,6138
26,3141,2014,12,12.974,96
26,3149,2014,67,138.739,550
26,3151,2014,5,0.137,6
26,3152,2014,369,1700.496,7889
26,3159,2014,14,18.801,139
26,3162,2014,34,17.632,104
26,3169,2014,22,43.105,309
26,3211,2014,6,5.734,93
26,3219,2014,440,340.683,1552
26,3221,2014,11,565.3,390
26,3222,2014,110,1827.328,1396
26,3231,2014,442,751.948,2753
26,3251,2014,6,1071.109,274
26,3253,2014,21,226.157,140
26,3254,2014,10,254.291,175
26,3255,2014,8,75.138,246
26,3256,2014,18,2246.695,1576
